lat,lng,label,source
35.1389997,126.9147807,0,simulation
35.1379035,126.9124478,0,simulation
35.1407465,126.9148194,0,simulation
35.138696,126.9156773,0,simulation
35.1383352,126.9158612,0,simulation
35.1407964,126.9177598,0,simulation
35.1380247,126.9156271,0,simulation
35.1381846,126.9126122,0,simulation
35.1403119,126.9173403,0,simulation
35.1384753,126.9152838,0,simulation
35.1414594,126.9142683,0,simulation
35.138174,126.9115167,0,simulation
35.1382524,126.915701,0,simulation
35.137739,126.9118301,0,synthetic
35.1380529,126.9144214,0,synthetic
35.1384361,126.9156452,0,simulation
35.1380719,126.9152796,0,simulation
35.1376502,126.9161277,0,simulation
35.1380737,126.9157898,0,simulation
35.1393643,126.9145458,0,simulation
35.1404647,126.9174541,0,simulation
35.1406736,126.9141627,0,simulation
35.1407208,126.9136926,0,simulation
35.1412819,126.9179785,0,synthetic
35.1402579,126.9138601,0,simulation
35.1407091,126.9172091,0,simulation
35.1382065,126.9159655,0,simulation
35.1379402,126.9116303,0,simulation
35.1376026,126.9120023,0,simulation
35.1377975,126.9161123,0,simulation
35.1379783,126.9115554,0,simulation
35.138549,126.9159842,0,simulation
35.1398502,126.9113857,0,simulation
35.1384764,126.9120536,0,simulation
35.1409643,126.9176367,0,simulation
35.1380937,126.915893,0,simulation
35.1382996,126.9150363,0,simulation
35.1375908,126.9069148,0,synthetic
35.137935,126.9158933,0,simulation
35.0716499,126.8600622,1,synthetic
35.1405,126.9177413,0,simulation
35.1405676,126.9184575,0,simulation
35.1401263,126.9232471,1,simulation
35.1387492,126.9142284,0,simulation
35.1409367,126.9140452,0,simulation
35.1381932,126.9156702,0,simulation
35.1381909,126.9156516,0,simulation
35.1388531,126.9122181,0,simulation
35.140157,126.9140621,0,simulation
35.1430508,126.9132907,0,synthetic
35.1404896,126.9173472,0,simulation
35.1388962,126.9113965,0,simulation
35.1417953,126.9142141,0,simulation
35.1404358,126.9178308,0,simulation
35.1387232,126.9114445,0,simulation
35.1405,126.917318,0,simulation
35.1328355,126.8106145,1,synthetic
35.1410443,126.917602,0,simulation
35.138698,126.9161637,0,simulation
35.138654,126.911972,0,simulation
35.1415542,126.9133987,0,simulation
35.1411917,126.9137898,0,simulation
35.1377415,126.9158263,0,simulation
35.1409038,126.9172655,0,simulation
35.1270265,126.8702814,1,simulation
35.1386672,126.9160828,0,simulation
35.1406961,126.9176078,0,simulation
35.1383107,126.911912,0,simulation
35.1410691,126.9102031,0,synthetic
35.1386378,126.9147016,0,simulation
35.1393862,126.9110931,0,simulation
35.1384297,126.9157671,0,simulation
35.1736843,126.934296,1,simulation
35.13854,126.9121956,0,simulation
35.1378399,126.9117884,0,simulation
35.1388876,126.9143475,0,simulation
35.1398079,126.9112225,0,simulation
35.1382875,126.9122245,0,simulation
35.1385505,126.9157779,0,simulation
35.1385464,126.9158947,0,simulation
35.1379462,126.9119173,0,simulation
35.1389624,126.9108619,0,simulation
35.1417082,126.9139559,0,simulation
35.1379399,126.9117668,0,simulation
35.1403268,126.9148777,0,simulation
35.138022,126.9160172,0,simulation
35.1403512,126.9138567,0,simulation
35.1393362,126.9143657,0,simulation
35.13784,126.9154482,0,simulation
35.1563373,126.9396699,1,simulation
35.1381118,126.9153761,0,simulation
35.137852,126.9155253,0,simulation
35.1406944,126.9143661,0,simulation
35.1382311,126.9163858,0,simulation
35.1377526,126.9121258,0,simulation
35.1566734,126.9059226,1,simulation
35.1404369,126.91798,0,simulation
35.138268,126.9149416,0,simulation
35.1387497,126.914278,0,simulation
35.1386655,126.9137697,0,simulation
35.1387468,126.9148457,0,simulation
35.1393783,126.9105551,0,simulation
35.0786923,126.9065298,1,simulation
35.1385559,126.9140489,0,simulation
35.138371,126.9118852,0,simulation
35.1383787,126.9155544,0,simulation
35.1385882,126.9140533,0,simulation
35.138405,126.9158792,0,simulation
35.1413563,126.9138954,0,simulation
35.138571,126.914354,0,simulation
35.139069,126.9142444,0,simulation
35.1394828,126.9114063,0,simulation
35.1402621,126.9141572,0,simulation
35.1375904,126.9117732,0,simulation
35.0737355,127.0342629,1,synthetic
35.1397432,126.9140709,0,simulation
35.13845,126.915658,0,simulation
35.1392266,126.9147477,0,synthetic
35.1395702,126.9113532,0,simulation
35.1376662,126.9118646,0,simulation
35.1389531,126.9142796,0,simulation
35.1382743,126.9121146,0,simulation
35.1375737,126.9118602,0,simulation
35.1379092,126.9153228,0,simulation
35.1408002,126.9174149,0,simulation
35.1404584,126.9141061,0,simulation
35.1381888,126.9156157,0,simulation
35.138768,126.9142719,0,simulation
35.1391422,126.9106188,0,simulation
35.1385774,126.9146353,0,simulation
35.1405133,126.9137038,0,simulation
35.1380933,126.9153284,0,synthetic
35.1500495,126.943372,1,simulation
35.1415304,126.9145688,0,simulation
35.1404155,126.9143127,0,simulation
35.1408928,126.9172152,0,simulation
35.1388656,126.9139513,0,simulation
35.1384744,126.9122639,0,simulation
35.1131678,126.9212525,1,simulation
35.1392265,126.9142218,0,simulation
35.1400383,126.9171822,0,synthetic
35.1697598,126.8965093,1,simulation
35.1390809,126.9144752,0,simulation
35.1412859,126.9144715,0,simulation
35.1383041,126.9151625,0,simulation
35.1375028,126.9126487,0,simulation
35.1404995,126.9138554,0,simulation
35.1382302,126.9162747,0,synthetic
35.0812583,126.8260379,1,synthetic
35.1378881,126.9119064,0,simulation
35.1404084,126.9141287,0,simulation
35.1387356,126.9142955,0,simulation
35.1392273,126.9116532,0,simulation
35.1384777,126.9153424,0,simulation
35.1389502,126.9134685,0,simulation
35.139265,126.911143,0,simulation
35.1381113,126.9119542,0,simulation
35.1384093,126.9115343,0,simulation
35.1392266,126.9109902,0,simulation
35.1408527,126.9171615,0,simulation
35.1417735,126.9142807,0,simulation
35.1382214,126.9153487,0,simulation
35.1385368,126.9144752,0,simulation
35.139076,126.9144914,0,simulation
35.1381833,126.9159525,0,simulation
35.1406445,126.9169887,0,simulation
35.1380406,126.9142923,0,simulation
35.1384186,126.9161771,0,simulation
35.1392806,126.9108957,0,simulation
35.1385176,126.9143283,0,simulation
35.1389892,126.9146197,0,simulation
35.1384001,126.9119501,0,simulation
35.1112761,126.9451586,1,simulation
35.1397498,126.9111802,0,simulation
35.1379054,126.915493,0,simulation
35.1371294,126.9136306,0,synthetic
35.1404424,126.9175618,0,simulation
35.1415613,126.9140467,0,simulation
35.1389083,126.9141993,0,simulation
35.1379918,126.9162855,0,simulation
35.1390684,126.9144668,0,simulation
35.1382752,126.915334,0,simulation
35.1382568,126.9116172,0,simulation
35.1399518,126.9143209,0,simulation
35.1381149,126.9155975,0,simulation
35.1409015,126.9176104,0,simulation
35.1403136,126.9139694,0,simulation
35.138275,126.9120465,0,simulation
35.1390773,126.9148892,0,simulation
35.1403376,126.914059,0,simulation
35.1376752,126.9126113,0,synthetic
35.1389427,126.9116917,0,simulation
35.141891,126.9091462,0,synthetic
35.1383803,126.9114383,0,simulation
35.1377936,126.9113066,0,simulation
35.1380634,126.9155372,0,simulation
35.1418198,126.9142612,0,simulation
35.138065,126.9156217,0,simulation
35.1390496,126.9145177,0,simulation
35.140466,126.9142532,0,simulation
35.1422872,126.914315,0,simulation
35.1406639,126.9174244,0,simulation
35.1380911,126.9159102,0,simulation
35.1389706,126.9149765,0,simulation
35.1377881,126.9118018,0,simulation
35.137636,126.9116169,0,simulation
35.1402449,126.917596,0,simulation
35.1405918,126.9179143,0,synthetic
35.1401855,126.9173046,0,simulation
35.140557,126.917273,0,simulation
35.1389753,126.9142241,0,simulation
35.1406419,126.9142148,0,simulation
35.1378742,126.9160614,0,simulation
35.1612381,126.8540673,1,synthetic
35.1385186,126.9118232,0,simulation
35.1377411,126.915875,0,simulation
35.1383653,126.9153238,0,simulation
35.1387066,126.9109903,0,simulation
35.1405414,126.9177169,0,simulation
35.1381863,126.9158761,0,simulation
35.1400506,126.9138203,0,simulation
35.1143301,126.8844989,1,simulation
35.1403616,126.9137916,0,simulation
35.1382709,126.9122902,0,simulation
35.1375052,126.9117509,0,simulation
35.1408058,126.9170213,0,simulation
35.1412357,126.9139949,0,simulation
35.1407401,126.9141873,0,simulation
35.1384523,126.9142397,0,simulation
35.138572,126.9124444,0,simulation
35.1390245,126.9142796,0,synthetic
35.1450344,126.9137985,0,synthetic
35.1382409,126.9115491,0,simulation
35.1389679,126.9156259,0,simulation
35.141607,126.9140034,0,simulation
35.1403489,126.9141084,0,simulation
35.1403961,126.9176723,0,synthetic
35.138326,126.914103,0,simulation
35.1415806,126.9137697,0,simulation
35.1383859,126.9116207,0,simulation
35.1400592,126.914066,0,simulation
35.138314,126.9154632,0,simulation
35.1387439,126.9153579,0,simulation
35.1387923,126.9145863,0,simulation
35.1405928,126.9140981,0,simulation
35.138022,126.9158058,0,simulation
35.1390486,126.9110926,0,simulation
35.1388562,126.911551,0,simulation
35.1382158,126.9112836,0,simulation
35.1379017,126.9158515,0,simulation
35.1375057,126.9154373,0,simulation
35.1377955,126.9121213,0,simulation
35.1385239,126.9146961,0,simulation
35.1647141,126.9162446,1,simulation
35.1437225,126.9296137,1,simulation
35.1385754,126.9157518,0,simulation
35.1375903,126.915241,0,simulation
35.1383368,126.911302,0,simulation
35.1414299,126.9135654,0,simulation
0.0,0.0,1,synthetic
35.1418067,126.9141323,0,simulation
35.1380592,126.9159276,0,simulation
35.1380026,126.9119237,0,simulation
35.1380249,126.9156638,0,simulation
35.1404649,126.9176023,0,synthetic
35.1213167,126.8875719,1,simulation
35.1403901,126.9172893,0,simulation
35.1414381,126.9140912,0,synthetic
35.1413276,126.9143042,0,simulation
35.1413562,126.9138783,0,simulation
35.1377215,126.9157744,0,simulation
0.0,0.0,1,synthetic
35.1403735,126.9141836,0,simulation
35.1385982,126.9118512,0,simulation
35.1400445,126.9115138,0,simulation
35.1384041,126.9157421,0,simulation
35.1389641,126.914138,0,simulation
35.1408269,126.9178868,0,simulation
35.1384266,126.9160511,0,simulation
35.1387667,126.9200771,1,simulation
35.138865,126.9147524,0,simulation
35.138575,126.9143214,0,simulation
35.1404909,126.9173571,0,simulation
35.1404329,126.9147636,0,simulation
35.2287486,126.9064927,1,synthetic
35.140299,126.9142447,0,simulation
35.1381307,126.9150216,0,simulation
35.1387365,126.9148895,0,synthetic
35.1384249,126.9118191,0,simulation
35.1395562,126.9111456,0,simulation
35.139884,126.9146239,0,simulation
35.141608,126.9138137,0,simulation
35.1414094,126.9143621,0,simulation
35.1387177,126.9141387,0,simulation
35.140024,126.9150696,0,simulation
35.1380717,126.9155356,0,simulation
35.1383651,126.9160527,0,simulation
35.1384893,126.9124512,0,simulation
35.140107,126.914755,0,simulation
35.1411754,126.9141023,0,simulation
35.137905,126.9156627,0,simulation
35.138366,126.9157432,0,synthetic
35.1411231,126.913633,0,simulation
35.1378966,126.9114158,0,simulation
35.1402593,126.9138103,0,simulation
35.1383601,126.9122663,0,simulation
35.1415151,126.9136334,0,simulation
35.1432261,126.9119409,0,synthetic
35.138177,126.9158369,0,simulation
35.1388253,126.9118069,0,simulation
35.0730372,126.9409656,1,synthetic
35.1379932,126.9123116,0,simulation
35.1383308,126.911818,0,simulation
35.1383688,126.9158512,0,simulation
35.1191028,126.9090431,1,simulation
35.1388079,126.9156938,0,simulation
35.1407215,126.9171174,0,simulation
35.1391511,126.9107653,0,simulation
35.1413663,126.9143841,0,simulation
35.1383934,126.9161427,0,simulation
35.1385547,126.9121847,0,simulation
35.1387871,126.91613,0,simulation
35.1401017,126.9141598,0,simulation
35.1542787,126.8620711,1,simulation
35.1395871,126.9107953,0,simulation
35.1387832,126.9106815,0,simulation
35.1385163,126.914454,0,simulation
35.1417188,126.9148019,0,simulation
35.1381441,126.9160982,0,simulation
35.140764,126.9179757,0,simulation
35.1408458,126.9137609,0,simulation
35.1378716,126.916058,0,simulation
35.1386001,126.9157501,0,simulation
35.1388262,126.9146048,0,simulation
35.1408884,126.9141422,0,simulation
35.1417138,126.9142643,0,simulation
35.1392159,126.9110349,0,simulation
35.1334475,126.9362557,1,simulation
35.1379085,126.915232,0,simulation
35.1382607,126.9160363,0,simulation
35.1386176,126.9141751,0,simulation
35.1684266,126.9890188,1,synthetic
35.1378345,126.9118508,0,simulation
35.1410216,126.9140009,0,simulation
35.1394647,126.9113351,0,simulation
35.1405555,126.9178168,0,simulation
35.1402072,126.9176285,0,simulation
35.1395991,126.910982,0,simulation
35.1383881,126.9143625,0,simulation
35.1379338,126.911846,0,simulation
35.1382804,126.916523,0,simulation
35.1416299,126.9141073,0,simulation
35.1391172,126.9440924,1,simulation
35.1391759,126.9147896,0,synthetic
35.1379668,126.9154901,0,simulation
35.1385023,126.9118164,0,simulation
35.1383777,126.9160088,0,simulation
35.1414356,126.9137815,0,simulation
35.1386268,126.915975,0,simulation
35.1385591,126.914632,0,simulation
35.1378949,126.9121678,0,simulation
35.1385747,126.9149912,0,simulation
35.1138961,126.9329353,1,simulation
35.1384057,126.9152406,0,simulation
35.138877,126.9156802,0,simulation
35.1391667,126.9111029,0,simulation
35.1381029,126.9115586,0,simulation
35.1388276,126.9148005,0,simulation
35.1412493,126.9141584,0,simulation
35.1417677,126.9083849,0,synthetic
35.1383777,126.9145539,0,simulation
35.1375931,126.9129989,0,synthetic
35.1392514,126.9109976,0,simulation
35.1124414,126.9121763,1,simulation
35.1390473,126.9142835,0,simulation
35.1406097,126.9141064,0,simulation
35.1696947,126.9246137,1,simulation
35.1411898,126.9139606,0,simulation
35.1385639,126.9145202,0,simulation
35.1386353,126.9117583,0,simulation
35.1382025,126.911578,0,simulation
35.1387836,126.9141595,0,simulation
35.1378406,126.9160029,0,simulation
35.1404271,126.9147814,0,simulation
35.2344715,126.8219398,1,synthetic
35.13852,126.9137579,0,simulation
35.140586,126.914395,0,simulation
35.1393497,126.9112217,0,simulation
35.1381326,126.9161185,0,simulation
35.1399666,126.9178856,0,simulation
35.1386028,126.9122805,0,simulation
35.1419168,126.9219427,1,simulation
35.1415209,126.9139827,0,simulation
35.14023,126.9139396,0,synthetic
35.141705,126.9141965,0,simulation
35.1387691,126.9140778,0,synthetic
35.1379796,126.9119324,0,synthetic
35.1376684,126.9121182,0,simulation
35.1405137,126.9174898,0,synthetic
35.1390289,126.9140038,0,simulation
35.1380548,126.9158491,0,simulation
35.2276058,126.9910526,1,synthetic
35.1389181,126.9146157,0,simulation
35.1379731,126.9156455,0,simulation
35.140752,126.9180564,0,simulation
35.1380654,126.9154614,0,simulation
35.1416651,126.9134424,0,simulation
35.1407603,126.9143141,0,simulation
35.1387342,126.9157759,0,simulation
35.1379392,126.9156878,0,simulation
35.1400728,126.9141267,0,simulation
35.1381499,126.9153566,0,simulation
35.141347,126.9140802,0,simulation
35.1394566,126.9110252,0,simulation
35.1384716,126.9122534,0,simulation
35.1389384,126.9140972,0,simulation
35.1274186,126.9167977,1,simulation
35.1410003,126.9173814,0,simulation
35.141191,126.9140767,0,simulation
35.1405661,126.9173465,0,simulation
35.1376426,126.912192,0,simulation
35.1386291,126.9116916,0,simulation
35.1405891,126.9177992,0,simulation
35.1383447,126.9154846,0,simulation
35.1393866,126.9113687,0,synthetic
35.1388172,126.9110823,0,synthetic
35.1384821,126.9153433,0,simulation
35.1414998,126.9135508,0,simulation
35.1376404,126.9117887,0,simulation
35.1378202,126.9117475,0,simulation
35.1382713,126.9118826,0,simulation
35.1403169,126.9146188,0,simulation
35.1390942,126.9144532,0,simulation
35.1401281,126.9141736,0,simulation
35.141181,126.9139278,0,simulation
35.1394071,126.91132,0,simulation
35.1382466,126.9116523,0,simulation
35.1413008,126.9134112,0,simulation
35.1383423,126.9142595,0,simulation
35.1404988,126.9178634,0,simulation
35.1381595,126.9123321,0,simulation
35.1406092,126.9141822,0,simulation
35.1386216,126.9149578,0,simulation
35.1385149,126.9152909,0,simulation
35.1380954,126.9116034,0,simulation
35.1401364,126.9174818,0,simulation
35.1414782,126.913928,0,simulation
35.1382875,126.9156777,0,simulation
35.1379026,126.9158331,0,simulation
35.1382,126.9115517,0,simulation
35.1380139,126.9153757,0,simulation
35.1381051,126.9111952,0,simulation
35.1379088,126.9116471,0,simulation
35.1380581,126.9156668,0,simulation
35.1563263,126.9111928,1,simulation
35.1380537,126.9149949,0,simulation
35.1410644,126.914224,0,simulation
35.1413095,126.9140637,0,simulation
35.1387696,126.9121919,0,simulation
35.1447191,126.8969433,1,simulation
35.1384325,126.9120643,0,simulation
35.1388085,126.9119137,0,simulation
35.1381356,126.9117177,0,simulation
35.1401357,126.9139226,0,simulation
35.1405438,126.9179323,0,simulation
35.137823,126.911975,0,simulation
35.140054,126.9141496,0,simulation
35.1386424,126.9146504,0,simulation
35.1392369,126.9113865,0,simulation
35.1404968,126.9141482,0,simulation
35.1415218,126.9139081,0,simulation
35.1385162,126.9153944,0,simulation
35.1383967,126.9155502,0,simulation
35.1385722,126.9168322,0,synthetic
35.1372904,126.9121195,0,simulation
35.1392264,126.9109765,0,simulation
35.1407977,126.9176165,0,simulation
35.1410053,126.9137103,0,simulation
35.1389697,126.9144493,0,synthetic
35.1384105,126.9113528,0,simulation
35.1387476,126.9140933,0,simulation
35.137447,126.9116885,0,simulation
35.1378634,126.9060162,1,simulation
35.1385558,126.9154439,0,simulation
35.1417351,126.9137373,0,simulation
35.1404471,126.9177114,0,simulation
0.0,0.0,1,synthetic
35.1392902,126.9142374,0,simulation
35.1390189,126.9111839,0,simulation
35.1391966,126.9139806,0,simulation
35.1387553,126.9120192,0,simulation
35.1376797,126.9115395,0,simulation
35.1380979,126.9156538,0,simulation
35.1388032,126.9153613,0,simulation
35.137637,126.9160023,0,simulation
35.1397703,126.9108935,0,simulation
35.1403666,126.9136171,0,simulation
35.139126,126.910738,0,simulation
35.1383864,126.9159999,0,simulation
35.1402497,126.9175743,0,simulation
35.1405471,126.9146688,0,simulation
35.1402771,126.9178973,0,simulation
35.1385365,126.9159453,0,simulation
35.1379902,126.9118178,0,simulation
35.1385561,126.9140901,0,simulation
35.1386834,126.9145611,0,simulation
35.138303,126.9124969,0,simulation
35.1244238,126.9173344,1,simulation
35.1392142,126.9110018,0,simulation
35.1385685,126.9160166,0,simulation
35.1417082,126.9141466,0,simulation
35.1414288,126.9138756,0,simulation
35.1382162,126.9162114,0,simulation
35.1384823,126.9164035,0,simulation
35.1387854,126.9142003,0,simulation
35.138933,126.9110114,0,simulation
35.1389361,126.9146574,0,simulation
35.1392977,126.9113614,0,simulation
35.1376851,126.9119071,0,simulation
35.1383753,126.9120593,0,simulation
35.140686,126.9145045,0,simulation
35.1391374,126.9143612,0,simulation
35.1383061,126.9157775,0,simulation
35.1395104,126.9111067,0,simulation
35.140721,126.9171959,0,simulation
35.1403755,126.9139367,0,synthetic
35.1407044,126.9176501,0,simulation
35.13797,126.9157032,0,simulation
35.1387138,126.9146326,0,simulation
35.1390008,126.9145402,0,simulation
35.138277,126.916147,0,simulation
35.1385997,126.9159317,0,simulation
35.1414722,126.914239,0,simulation
35.1386842,126.9119225,0,simulation
35.1407437,126.9141267,0,simulation
35.1380103,126.9120718,0,simulation
35.1379101,126.9158635,0,simulation
35.1405138,126.9175221,0,simulation
35.1382724,126.9152468,0,simulation
35.1403538,126.9141476,0,simulation
35.1384058,126.911686,0,simulation
35.137715,126.9153695,0,simulation
35.1380363,126.9114313,0,simulation
35.1387068,126.9158446,0,simulation
35.1374276,126.9123151,0,simulation
35.1378099,126.9149436,0,simulation
35.1388204,126.9144892,0,simulation
35.1368589,126.9121612,0,simulation
35.1386257,126.9120463,0,simulation
35.1409092,126.9170902,0,simulation
35.1387703,126.9155592,0,simulation
35.138438,126.9120797,0,simulation
35.1377897,126.9119086,0,simulation
35.1386654,126.9114925,0,simulation
35.1379141,126.9158069,0,simulation
35.1386277,126.9159444,0,simulation
35.1402884,126.9177545,0,simulation
35.1415606,126.9137043,0,simulation
35.1379244,126.9118315,0,simulation
35.1390065,126.9108443,0,simulation
35.1380163,126.9163263,0,simulation
35.1378226,126.9156716,0,simulation
35.1380164,126.9158051,0,simulation
35.139017,126.9139782,0,simulation
35.1412886,126.9134402,0,simulation
35.1392179,126.9105385,0,simulation
35.1377877,126.9158317,0,simulation
35.1406683,126.9176008,0,simulation
35.140441,126.9145091,0,simulation
35.1388327,126.9138949,0,simulation
35.1381809,126.9160574,0,simulation
35.138551,126.916206,0,simulation
35.1370655,126.9126845,0,synthetic
35.1402224,126.9175368,0,simulation
35.1387102,126.9148191,0,simulation
35.1400248,126.9123075,0,synthetic
35.1412753,126.9143829,0,simulation
35.1399072,126.9109183,0,simulation
35.1398369,126.9177126,0,simulation
35.1419161,126.9136179,0,simulation
35.1381587,126.9155036,0,simulation
35.1378924,126.9159479,0,simulation
35.142491,126.9064076,0,synthetic
35.1381511,126.9159711,0,simulation
35.1395459,126.9110327,0,simulation
35.140672,126.9140707,0,simulation
35.1382139,126.9126695,0,simulation
35.1390804,126.911214,0,simulation
35.1389133,126.9111056,0,simulation
35.1379751,126.915697,0,simulation
35.1380374,126.9124861,0,simulation
35.1406442,126.9138858,0,simulation
35.1410355,126.9139851,0,simulation
35.1416072,126.9137793,0,simulation
35.1426594,126.9102262,0,synthetic
35.1404169,126.917539,0,simulation
35.1387651,126.9143321,0,simulation
35.1381176,126.9156788,0,simulation
35.137899,126.916079,0,simulation
35.1407229,126.9176333,0,simulation
35.1558677,126.9108095,1,simulation
35.1379419,126.9157056,0,simulation
35.1414908,126.9141009,0,simulation
35.1379062,126.911914,0,simulation
35.1385396,126.9150612,0,simulation
35.1412629,126.9136667,0,simulation
35.139612,126.9107065,0,simulation
35.138617,126.9151068,0,simulation
35.138188,126.9161574,0,simulation
35.1413769,126.9140899,0,synthetic
35.1401015,126.914532,0,simulation
35.1380534,126.9154931,0,simulation
35.1385865,126.9142986,0,simulation
35.1405986,126.9173542,0,simulation
35.1392943,126.911253,0,simulation
35.1372395,126.9122708,0,simulation
35.1378263,126.9119521,0,simulation
35.138855,126.9116331,0,simulation
35.1405501,126.9178053,0,simulation
35.1381007,126.9156489,0,simulation
35.1406293,126.9136679,0,simulation
35.1376968,126.9117074,0,simulation
35.1386738,126.9142864,0,simulation
35.1302635,126.8996654,1,simulation
35.1382267,126.916217,0,simulation
35.1388415,126.9145443,0,simulation
35.1409563,126.9137378,0,simulation
35.1399252,126.9108927,0,simulation
35.1384191,126.9118647,0,simulation
35.1380957,126.9150715,0,simulation
35.1382705,126.9142957,0,simulation
35.1409028,126.9171415,0,simulation
35.140463,126.9171334,0,simulation
35.1384334,126.9121864,0,simulation
35.107479,126.8946672,1,simulation
35.1377739,126.9121111,0,synthetic
35.1385987,126.9118382,0,simulation
35.1385305,126.9119354,0,simulation
35.1400382,126.9137982,0,simulation
35.1411647,126.9140004,0,simulation
35.1383534,126.9155549,0,simulation
35.1377633,126.9157478,0,simulation
35.1412847,126.9135665,0,simulation
35.1408048,126.917428,0,simulation
35.1379738,126.9166917,0,simulation
35.1421566,126.9159265,0,synthetic
35.1382371,126.9161304,0,simulation
35.1391571,126.9107846,0,simulation
35.1379693,126.9117544,0,simulation
35.1384985,126.9123283,0,simulation
35.1395845,126.9113978,0,simulation
35.1014323,126.9012974,1,simulation
35.1414152,126.9138841,0,simulation
35.13819,126.9124164,0,simulation
35.1379955,126.9152824,0,simulation
35.1378917,126.911601,0,simulation
35.1383986,126.9115655,0,simulation
35.1388788,126.9152105,0,simulation
35.1379381,126.9153357,0,simulation
35.141283,126.9139947,0,simulation
35.1406575,126.9174418,0,simulation
35.1384622,126.9116438,0,simulation
35.1401247,126.9141767,0,simulation
35.1376829,126.9119692,0,simulation
35.1405034,126.9175971,0,simulation
35.1382525,126.9157136,0,simulation
35.1382322,126.9155665,0,simulation
35.141712,126.9136653,0,simulation
35.1388703,126.9156688,0,simulation
35.138744,126.914067,0,simulation
35.1015235,126.8473728,1,synthetic
35.1395245,126.9114156,0,simulation
35.1381619,126.9143862,0,synthetic
35.1410663,126.9136577,0,simulation
35.1410699,126.9138248,0,simulation
35.1216878,126.9214235,1,simulation
35.1381313,126.9155348,0,simulation
35.1404308,126.9140995,0,simulation
35.1401574,126.9173365,0,simulation
35.1405388,126.9169408,0,simulation
35.1413629,126.9141625,0,simulation
35.1416862,126.9138005,0,simulation
35.1380741,126.9155895,0,simulation
35.1381734,126.9159935,0,simulation
35.1385146,126.9118118,0,simulation
35.1378793,126.9155614,0,simulation
35.1387214,126.9142589,0,simulation
35.1379191,126.9115082,0,simulation
35.1400801,126.9176329,0,simulation
35.1386361,126.9161437,0,simulation
35.1426798,126.9124841,0,synthetic
35.1384118,126.9139276,0,simulation
35.1384832,126.9158824,0,simulation
35.140144,126.916953,0,simulation
35.138095,126.9119445,0,simulation
35.1394003,126.910543,0,simulation
35.1383427,126.9153974,0,simulation
35.1380898,126.9119442,0,simulation
35.1387805,126.9142156,0,simulation
35.1388715,126.9144859,0,simulation
35.1381925,126.9163475,0,simulation
35.1382896,126.9155122,0,simulation
35.1413598,126.9142285,0,simulation
35.1382684,126.9119011,0,simulation
35.1374578,126.9119743,0,simulation
35.1377,126.9124213,0,simulation
35.1399831,126.9176586,0,simulation
35.138577,126.9146371,0,simulation
35.1381721,126.9116554,0,synthetic
35.1410433,126.9172656,0,simulation
35.1388716,126.914577,0,synthetic
35.1416337,126.9142888,0,simulation
35.1395072,126.9110569,0,simulation
35.1402557,126.9143986,0,simulation
35.1386744,126.9145775,0,synthetic
35.1380576,126.9164246,0,simulation
35.1385498,126.9146084,0,simulation
35.1386237,126.9113788,0,simulation
35.13817,126.9154792,0,simulation
35.0601888,127.0308257,1,synthetic
35.1386117,126.9150479,0,simulation
35.1382664,126.912073,0,simulation
35.1404876,126.9146062,0,synthetic
35.1384406,126.9155372,0,simulation
35.1382882,126.9114777,0,simulation
35.1395261,126.9111516,0,simulation
35.1378251,126.9160421,0,simulation
35.1404983,126.9143128,0,simulation
35.1383355,126.9116258,0,simulation
35.1389293,126.9108699,0,simulation
35.13891,126.9114992,0,simulation
35.1393591,126.9144744,0,simulation
35.1381716,126.916424,0,simulation
35.1404738,126.9139629,0,synthetic
35.1383237,126.9118095,0,simulation
35.1397916,126.9144072,0,simulation
35.1388559,126.911504,0,simulation
35.1412848,126.9132951,0,simulation
35.1412541,126.9138833,0,simulation
35.1413774,126.9138594,0,simulation
35.1402903,126.9177617,0,simulation
35.1385607,126.9118873,0,simulation
35.1383346,126.9117129,0,simulation
35.1401794,126.9143884,0,simulation
35.1378521,126.9120561,0,simulation
35.1417404,126.9137313,0,simulation
35.1381869,126.9114706,0,simulation
35.1374577,126.9116971,0,simulation
35.139004,126.9162111,0,simulation
35.140767,126.914467,0,simulation
35.1405551,126.9177371,0,simulation
35.1409394,126.9140174,0,simulation
35.1382948,126.9156877,0,synthetic
35.1404278,126.9142539,0,simulation
35.1390538,126.9147822,0,simulation
35.1388758,126.9155885,0,simulation
35.1383737,126.9155225,0,simulation
35.1413447,126.9136858,0,simulation
35.1402756,126.9173839,0,simulation
35.1480309,126.8992946,1,simulation
35.1383434,126.9112111,0,simulation
35.1385385,126.9162085,0,simulation
35.1385123,126.9118375,0,simulation
35.1403615,126.9178933,0,simulation
35.1379739,126.9160861,0,simulation
35.1404717,126.9173259,0,simulation
35.1379239,126.9122257,0,simulation
35.1404359,126.9173119,0,simulation
35.1384071,126.915961,0,simulation
35.1350652,126.9040369,1,simulation
35.1381388,126.9158698,0,simulation
35.1300621,126.9251281,1,simulation
35.1496087,126.9226014,1,simulation
35.1389405,126.9139583,0,simulation
35.1387752,126.9146184,0,simulation
35.1388128,126.9146192,0,simulation
35.1375987,126.9155254,0,simulation
35.1377326,126.9122124,0,simulation
35.1384905,126.9157798,0,simulation
35.1395483,126.9104189,0,simulation
35.1384675,126.9159926,0,simulation
35.1383131,126.916437,0,simulation
35.1384982,126.9145076,0,simulation
